low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,first_transaction_time,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day
0.01,0.71,2000,0.74,0.96,0.502,20.0,17.0,12.0,2.0,1.0012121212121212,4830,0,27.0,20151126.0,211230,255.0,0.45,33920,6.0,48890,0.15,1420,0.45,4.0,17.0,17.0,17.0,17.0,0.0,0.0,6.0,6.0,185.0,890,15.0,0.0,1580,49380,0.0,0,907.0,82.0,529.0,80.0,4.0,3.0,1.0,4.0,0.0,4.0,4.0,488.0,76.0,22.0,19.0,1.0,10.0,3.0,7.0,0.0,1.0,4.0,23.0,15.0,0.0,0.0,360.0,2400.0,73.0,7.0,7.0,5100.0,2128.0,6500.0,82.0,3.0,3.0,7800.0,6800.0,39.0,63.0
0.01,0.99,4000,0.95,1.0,0.3,17.0,43.0,15.0,1.0,1.0,4720,0,14.0,20170114.0,100190,113.0,0.55,12630,6.0,3690,0.2,1100,0.5,1.0,6.0,16.0,6.0,16.0,0.0,0.0,3.0,3.0,32376.0,790,4.0,0.0,650,8170,0.0,0,492.0,86.0,640.0,67.0,6.0,3.0,1.0,6.0,0.0,3.0,4.0,616.0,73.0,19.0,19.0,0.0,7.0,3.0,4.0,2.0,2.0,6.0,20.0,0.0,2.0,0.0,333.0,2900.0,71.0,4.0,4.0,3700.0,1825.0,5600.0,81.0,3.0,4.0,8400.0,3933.0,33.0,2.0
0.03,0.97,200,0.95,0.86,0.541,19.0,13.0,9.0,3.0,1.0012121212121212,19430,0,31.0,20150322.0,252640,261.0,0.7,15500,6.0,6010,0.1,750,0.6,1.0,1.0,13.0,1.0,13.0,0.0,6.0,7.0,7.0,206.0,320,15.0,0.0,0,14320,0.0,1,1156.0,84.0,535.0,78.0,9.0,3.0,5.0,12.0,0.0,0.0,5.0,492.0,76.0,52.0,44.0,3.0,16.0,6.0,10.0,0.0,2.0,12.0,52.0,28.0,0.0,0.0,351.0,2300.0,75.0,10.0,10.0,3400.0,2100.0,8600.0,79.0,6.0,6.0,22800.0,7633.0,93.0,64.0
0.05,0.95,500,2.93,0.88,0.26899999999999996,19.0,29.0,18.0,3.0,1.0,15600,0,23.0,20160118.0,111980,137.0,0.95,17320,7.0,300,1.0,860,0.6,1.0,7.0,29.0,0.0,36.0,0.0,0.0,3.0,3.0,0.0,100,7.0,0.0,0,8960,0.0,0,854.0,87.0,640.0,70.0,15.0,6.0,5.0,21.0,10.0,14.0,15.0,619.0,78.0,31.0,30.0,0.0,9.0,4.0,5.0,3.0,8.0,15.0,64.0,7.0,4.0,0.0,354.0,2200.0,77.0,5.0,7.0,4900.0,2000.0,11300.0,79.0,4.0,5.0,19200.0,6250.0,12.0,13.0
0.03,0.97,0,1.55,0.57,0.081,9.0,116.0,114.0,2.0,1.0012121212121212,12080,0,8.0,20170121.0,13620,18.0,0.5,6400,4.0,1320,0.4,900,0.5144341801385675,1.0,12.0,45.0,12.0,45.0,0.6492961224993825,2.0,2.0,2.0,0.0,1890,1.0,0.0,0,1760,0.0,1,485.0,83.0,649.0,74.0,6.0,5.0,1.0,9.0,0.0,5.0,9.0,613.0,79.0,9.0,6.0,0.0,8.0,5.0,3.0,0.0,0.0,4.0,7.0,9.0,0.0,0.0,293.0,900.0,71.0,3.0,3.0,1000.0,800.0,4600.0,83.0,5.0,6.0,9600.0,5340.0,29.0,89.0
0.0,1.0,2000,0.4,0.52,0.13699999999999998,13.0,29.0,28.0,2.0,1.0,15730,0,11.0,20160511.0,52030,46.0,1.0,9710,5.0,2760,1.0,1580,0.45,1.0,0.0,17.0,0.0,17.0,0.0,4.0,6.0,6.0,0.0,0,3.0,0.0,0,3010,0.0,0,740.0,139.0,647.0,79.0,8.0,4.0,1.0,9.0,0.0,1.0,5.0,620.0,78.0,12.0,9.0,0.0,6.0,4.0,2.0,1.0,1.0,6.0,11.0,6.0,1.0,0.0,332.0,2500.0,75.0,2.0,2.0,2700.0,1600.0,7600.0,82.0,4.0,4.0,12000.0,7725.0,31.0,15.0
0.05,0.95,1000,1.41,0.84,0.6,20.0,15.0,11.0,4.0,1.0012121212121212,11940,0,43.0,20131210.0,334320,362.0,0.4,56360,6.0,3470,0.05,640,0.4,3.0,6.0,15.0,6.0,15.0,1.0,3.0,9.0,9.0,288.0,2140,12.0,0.0,700,13040,0.0,0,1623.0,82.0,547.0,77.0,13.0,8.0,5.0,18.0,2.0,5.0,14.0,505.0,76.0,65.0,62.0,5.0,18.0,8.0,10.0,0.0,2.0,26.0,113.0,12.0,1.0,1.0,357.0,2100.0,73.0,10.0,10.0,3800.0,1670.0,10200.0,81.0,8.0,9.0,19800.0,8862.0,16.0,63.0
0.01,0.99,0,0.99,0.81,0.26899999999999996,15.0,24.0,23.0,1.0,1.0012121212121212,9420,0,13.0,20161104.0,107890,91.0,0.55,25040,7.0,1370,1.0,1120,0.5,1.0,0.0,24.0,0.0,24.0,0.0,2.0,2.0,2.0,0.0,1540,4.0,0.0,0,21530,0.0,0,563.0,87.0,533.0,75.0,11.0,6.0,5.0,15.0,1.0,5.0,7.0,488.0,72.0,28.0,26.0,1.0,10.0,1.0,9.0,0.0,0.0,15.0,28.0,2.0,0.0,0.0,350.0,1600.0,72.0,9.0,9.0,2900.0,1566.0,4200.0,75.0,1.0,1.0,4200.0,4200.0,25.0,126.0
0.04,0.96,2000,0.74,0.87,0.23600000000000002,13.0,107.0,48.0,1.0,1.0,3720,1,13.0,20161214.0,17260,81.0,0.95,3940,6.0,11890,1.0,710,0.65,4.0,8.0,52.0,0.0,38.0,0.0,0.0,4.0,4.0,0.0,90,2.0,0.0,0,0,0.0,1,523.0,91.0,527.0,77.0,19.0,6.0,7.0,22.0,7.0,12.0,15.0,431.0,76.0,61.0,49.0,8.0,19.0,7.0,12.0,6.0,13.0,36.0,65.0,39.0,1.0,29.0,306.0,1600.0,73.0,12.0,12.0,2400.0,1375.0,19100.0,79.0,7.0,8.0,33600.0,11200.0,18.0,3.0
0.07,0.93,0,4.3,0.97,0.233,16.0,31.0,30.0,3.0,1.0012121212121212,7800,0,32.0,20150618.0,58480,177.0,0.6,7870,4.0,4120,0.15,590,0.65,1.0,1.0,31.0,1.0,31.0,0.6492961224993825,5.0,5.0,5.0,9.0,870,5.0,0.0,1090,2710,0.0,0,1068.0,83.0,631.0,75.0,4.0,2.0,2.0,4.0,0.0,2.0,3.0,588.0,75.0,8.0,7.0,0.0,6.0,4.0,2.0,0.0,1.0,4.0,7.0,2.0,0.0,0.0,345.0,1400.0,74.0,2.0,2.0,1600.0,1050.0,3100.0,76.0,4.0,4.0,6300.0,2975.0,47.0,81.0
0.02,0.98,300,1.96,0.59,0.313,17.0,28.0,23.0,4.0,1.0012121212121212,9760,0,24.0,20141002.0,76170,138.0,0.7,15890,8.0,1530,0.65,790,0.6,1.0,9.0,12.0,11.0,16.0,0.0,1.0,5.0,5.0,0.0,520,3.0,0.0,0,60,0.0,0,1327.0,85.0,630.0,72.0,13.0,8.0,4.0,17.0,7.0,10.0,13.0,600.0,75.0,28.0,26.0,0.0,10.0,3.0,7.0,0.0,2.0,15.0,36.0,3.0,0.0,0.0,318.0,1500.0,73.0,7.0,7.0,4200.0,1428.0,5900.0,81.0,3.0,4.0,8400.0,5933.0,2.0,74.0
0.03,0.97,1900,1.0,0.68,0.166,15.0,60.0,29.0,3.0,1.0,9360,0,19.0,20151107.0,44900,81.0,1.0,13060,7.0,720,1.0,1030,0.55,3.0,14.0,15.0,0.0,17.0,0.0,1.0,1.0,1.0,0.0,0,3.0,0.0,0,1340,0.0,0,926.0,86.0,631.0,78.0,5.0,3.0,1.0,6.0,0.0,0.0,1.0,598.0,71.0,7.0,6.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,7.0,2.0,0.0,0.0,317.0,1400.0,69.0,3.0,3.0,1700.0,1266.0,1000.0,80.0,1.0,1.0,1000.0,1000.0,118.0,143.0
0.0,0.86,0,0.29,1.0,0.258,14.0,49.0,24.0,2.0,1.0012121212121212,7560,0,24.0,20160323.0,162390,175.0,0.5,15400,6.0,19540,1.0,2070,0.35,1.0,0.0,49.0,0.0,49.0,0.0,1.0,1.0,1.0,0.0,2260,2.0,0.0,0,30430,0.0,0,789.0,84.0,632.0,79.0,5.0,2.0,2.0,7.0,3.0,6.0,6.0,606.0,78.0,20.0,17.0,0.0,9.0,5.0,4.0,0.0,0.0,2.0,27.0,5.0,0.0,1.0,360.0,3600.0,74.0,4.0,4.0,4800.0,2875.0,17500.0,80.0,5.0,5.0,30000.0,12960.0,23.0,121.0
0.03,0.97,0,0.15,0.9,0.141,12.0,85.0,31.0,3.0,1.0012121212121212,8270,0,27.0,20150913.0,37120,110.0,0.95,2670,6.0,990,1.0,650,0.65,4.0,0.0,85.0,0.0,85.0,0.0,0.0,1.0,1.0,0.0,90,2.0,0.0,0,4100,0.0,0,981.0,102.0,630.0,77.0,5.0,1.0,1.0,7.0,2.0,4.0,6.0,600.0,73.0,8.0,8.0,0.0,6.0,2.0,4.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,331.0,1800.0,69.0,4.0,4.0,2400.0,1525.0,11600.0,82.0,2.0,2.0,13200.0,11400.0,21.0,79.0
0.01,0.96,0,0.82,0.68,0.555,18.0,7.0,7.0,3.0,1.0012121212121212,11880,0,26.0,20150108.0,367680,267.0,0.2,64150,6.0,6260,0.05,1090,0.5,1.0,7.0,7.0,7.0,7.0,0.0,2.0,2.0,5.0,501194.0,2030,3.0,0.0,1230,43930,0.0,0,1229.0,82.0,540.0,78.0,6.0,3.0,2.0,7.0,1.0,4.0,5.0,503.0,75.0,25.0,25.0,1.0,11.0,3.0,8.0,0.0,0.0,6.0,47.0,3.0,0.0,0.0,348.0,1600.0,73.0,8.0,8.0,2300.0,1362.0,8400.0,78.0,3.0,3.0,13200.0,8800.0,25.0,110.0
0.03,0.87,2800,0.85,1.0,0.319,17.0,29.0,20.0,3.0,1.0,13570,0,15.0,20161208.0,139320,135.0,0.5,10310,7.0,4100,0.65,990,0.55,3.0,20.0,29.0,20.0,29.0,0.0,1.0,2.0,3.0,0.0,1530,4.0,0.0,680,680,0.0,0,529.0,86.0,533.0,76.0,10.0,6.0,3.0,14.0,1.0,5.0,6.0,496.0,80.0,14.0,12.0,2.0,7.0,2.0,5.0,0.0,1.0,3.0,20.0,5.0,1.0,0.0,323.0,2200.0,80.0,5.0,6.0,3100.0,1760.0,8600.0,83.0,2.0,2.0,21600.0,12300.0,5.0,39.0
0.0,0.94,1000,0.41,0.86,0.39399999999999996,16.0,15.0,13.0,3.0,1.0,20900,0,43.0,20140126.0,481900,274.0,0.35,46200,5.0,2600,0.1,1590,0.55,1.0,9.0,15.0,9.0,18.0,1.0,1.0,5.0,5.0,48701.0,2530,6.0,0.0,1280,31620,0.0,0,1576.0,89.0,546.0,76.0,8.0,3.0,2.0,10.0,6.0,9.0,10.0,504.0,76.0,54.0,53.0,1.0,14.0,6.0,8.0,0.0,4.0,17.0,88.0,5.0,0.0,0.0,359.0,3300.0,73.0,8.0,8.0,4800.0,2637.0,14700.0,80.0,6.0,6.0,21600.0,12150.0,15.0,60.0
0.01,0.99,600,0.4,0.82,0.175,14.0,31.0,28.0,2.0,1.0,6510,0,18.0,20160503.0,54400,69.0,0.5,12600,6.0,50,0.4,1020,0.55,1.0,10.0,27.0,10.0,27.0,0.0,1.0,1.0,1.0,0.0,1530,5.0,0.0,0,8570,0.0,0,748.0,88.0,543.0,78.0,7.0,6.0,0.0,10.0,2.0,7.0,10.0,507.0,74.0,18.0,18.0,3.0,6.0,1.0,5.0,1.0,1.0,5.0,18.0,1.0,1.0,0.0,334.0,1800.0,75.0,5.0,5.0,2300.0,1620.0,4800.0,75.0,1.0,1.0,4800.0,4800.0,4.0,6.0
0.01,0.99,300,0.31,1.0,0.65,21.0,18.0,10.0,3.0,1.0012121212121212,5720,0,17.0,20161024.0,346000,273.0,0.25,64120,7.0,8100,0.1,1180,0.5,1.0,7.0,18.0,7.0,18.0,0.0,2.0,4.0,5.0,882723.0,3090,7.0,0.0,690,29330,0.0,0,574.0,82.0,553.0,74.0,20.0,9.0,8.0,24.0,5.0,7.0,12.0,498.0,77.0,93.0,80.0,7.0,29.0,8.0,21.0,1.0,1.0,32.0,98.0,34.0,1.0,1.0,354.0,1700.0,76.0,21.0,23.0,5000.0,1542.0,10900.0,78.0,8.0,10.0,18000.0,9387.0,23.0,11.0
0.01,0.93,3000,2.07,1.0,0.655,26.0,7.0,7.0,3.0,1.0,7970,0,31.0,20150825.0,554660,329.0,0.3,107170,7.0,10220,0.05,1250,0.5,1.0,4.0,7.0,5.0,7.0,0.0,2.0,21.0,21.0,259241.0,3700,12.0,0.0,940,72260,0.0,0,1000.0,82.0,533.0,74.0,24.0,10.0,11.0,38.0,0.0,12.0,27.0,505.0,76.0,89.0,63.0,5.0,34.0,11.0,23.0,2.0,3.0,39.0,75.0,51.0,0.0,2.0,357.0,1800.0,74.0,23.0,23.0,3000.0,1556.0,9400.0,78.0,11.0,13.0,13800.0,7809.0,39.0,2.0
0.02,0.58,0,0.48,0.5,0.122,13.0,32.0,29.0,2.0,1.0012121212121212,15210,0,11.0,20160503.0,47710,35.0,0.55,28750,5.0,670,0.4,1540,0.45,1.0,1.0,29.0,1.0,29.0,0.6492961224993825,0.0,2.0,2.0,135.0,1510,2.0,0.0,1660,9630,0.0,0,748.0,98.0,642.0,79.0,7.0,4.0,2.0,8.0,1.0,1.0,5.0,608.0,77.0,10.0,10.0,0.0,6.0,1.0,5.0,1.0,3.0,6.0,10.0,1.0,1.0,0.0,273.0,1500.0,76.0,5.0,7.0,2100.0,1100.0,1200.0,83.0,1.0,1.0,1200.0,1200.0,28.0,20.0
0.01,0.99,0,0.91,1.0,0.569,18.0,13.0,13.0,2.0,1.0012121212121212,30400,0,15.0,20161209.0,622060,210.0,0.4,95160,7.0,17180,0.15,1200,0.5,1.0,8.0,11.0,8.0,11.0,0.0,1.0,15.0,15.0,0.0,1670,9.0,0.0,0,40990,0.0,0,528.0,82.0,547.0,74.0,19.0,12.0,5.0,19.0,1.0,7.0,9.0,515.0,76.0,96.0,87.0,1.0,35.0,10.0,25.0,0.0,3.0,40.0,127.0,23.0,1.0,0.0,359.0,2000.0,75.0,25.0,27.0,3000.0,1668.0,8200.0,79.0,10.0,11.0,26400.0,8700.0,16.0,33.0
0.01,0.99,0,4.26,0.93,0.322,18.0,17.0,15.0,2.0,1.0012121212121212,6240,0,27.0,20151021.0,169340,236.0,0.2,38860,7.0,4550,0.05,1180,0.5,1.0,6.0,17.0,6.0,17.0,0.0,6.0,6.0,6.0,6249.0,2590,3.0,0.0,0,5490,0.0,1,943.0,85.0,548.0,74.0,10.0,5.0,3.0,20.0,5.0,12.0,16.0,495.0,71.0,25.0,20.0,1.0,9.0,4.0,5.0,0.0,4.0,10.0,32.0,19.0,0.0,0.0,351.0,3400.0,71.0,5.0,5.0,4500.0,2480.0,4800.0,70.0,4.0,5.0,8400.0,4725.0,7.0,51.0
0.01,0.99,500,1.0,0.73,0.49700000000000005,18.0,30.0,18.0,2.0,1.0012121212121212,22410,0,24.0,20150629.0,322960,226.0,0.7,44940,7.0,3550,0.3,1390,0.45,1.0,7.0,30.0,7.0,42.0,1.0,1.0,2.0,2.0,183769.0,560,18.0,0.0,0,22010,0.0,0,1057.0,82.0,659.0,80.0,14.0,5.0,4.0,21.0,7.0,10.0,10.0,635.0,74.0,84.0,82.0,0.0,24.0,6.0,18.0,3.0,4.0,33.0,99.0,7.0,3.0,0.0,337.0,1900.0,71.0,18.0,19.0,4200.0,1783.0,12300.0,81.0,6.0,6.0,20400.0,12000.0,9.0,12.0
0.01,0.69,300,5.33,0.34,0.25,21.0,31.0,15.0,4.0,1.0,18840,0,19.0,20130725.0,167030,118.0,0.45,13110,6.0,3710,0.15,1650,0.4,1.0,12.0,31.0,12.0,31.0,0.0,1.0,2.0,2.0,43289.0,730,3.0,0.0,0,2230,0.0,0,1761.0,82.0,643.0,68.0,4.0,3.0,1.0,4.0,0.0,3.0,3.0,614.0,79.0,15.0,14.0,0.0,6.0,1.0,5.0,0.0,2.0,4.0,15.0,2.0,0.0,0.0,303.0,2300.0,80.0,5.0,6.0,3200.0,2080.0,14400.0,78.0,1.0,1.0,14400.0,14400.0,49.0,48.0
0.03,0.7,100,0.84,1.0,0.225,19.0,29.0,28.0,1.0,1.0,14490,0,13.0,20170228.0,74020,82.0,0.65,28410,9.0,560,1.0,1010,0.55,1.0,0.0,29.0,0.0,29.0,0.0,0.0,1.0,1.0,0.0,840,6.0,0.0,0,14300,0.0,0,447.0,86.0,640.0,81.0,10.0,3.0,2.0,12.0,5.0,9.0,9.0,617.0,76.0,12.0,12.0,0.0,6.0,3.0,3.0,1.0,2.0,6.0,13.0,0.0,1.0,0.0,316.0,3100.0,75.0,3.0,3.0,4000.0,2266.0,12100.0,79.0,3.0,3.0,27600.0,11800.0,23.0,18.0
0.06,0.77,20000,1.28,1.0,0.561,24.0,19.0,9.0,3.0,1.0,7240,0,19.0,20160812.0,159060,274.0,0.55,21970,6.0,11770,0.1,490,0.7,1.0,10.0,19.0,10.0,19.0,0.0,0.0,2.0,2.0,0.0,910,5.0,0.0,500,15960,0.0,0,647.0,83.0,661.0,80.0,8.0,5.0,2.0,14.0,8.0,10.0,10.0,628.0,75.0,23.0,23.0,0.0,9.0,3.0,6.0,0.0,0.0,6.0,24.0,1.0,1.0,0.0,347.0,4400.0,75.0,6.0,6.0,7900.0,2983.0,10400.0,80.0,3.0,3.0,12000.0,7200.0,4.0,106.0
0.01,0.99,500,16.85,0.47,0.361,21.0,33.0,28.0,4.0,1.0,7800,0,22.0,20140401.0,118260,149.0,0.35,28000,7.0,1250,0.4,950,0.55,3.0,3.0,33.0,3.0,33.0,0.0,3.0,7.0,7.0,0.0,3040,5.0,1.0,0,20920,0.0,0,1511.0,84.0,527.0,80.0,16.0,8.0,7.0,24.0,2.0,3.0,15.0,486.0,74.0,42.0,28.0,2.0,14.0,3.0,11.0,0.0,1.0,21.0,32.0,29.0,0.0,0.0,325.0,1800.0,74.0,11.0,12.0,2800.0,1727.0,2300.0,76.0,3.0,3.0,3600.0,2133.0,1.0,78.0
0.01,0.99,0,0.97,0.94,0.35,17.0,29.0,28.0,3.0,1.0012121212121212,9210,0,32.0,20150503.0,223450,204.0,0.8,18760,6.0,2380,0.65,1190,0.5,3.0,14.0,19.0,14.0,19.0,0.0,2.0,6.0,6.0,1215447.0,250,8.0,0.0,0,14610,0.0,1,1114.0,94.0,534.0,68.0,8.0,3.0,4.0,12.0,0.0,1.0,4.0,488.0,75.0,42.0,36.0,4.0,12.0,2.0,10.0,0.0,0.0,13.0,38.0,19.0,0.0,0.0,347.0,2200.0,75.0,10.0,10.0,3500.0,2120.0,4800.0,85.0,2.0,2.0,7200.0,4800.0,35.0,133.0
0.01,0.99,1200,1.16,0.69,0.138,11.0,62.0,41.0,3.0,1.0,6310,0,20.0,20151014.0,49100,61.0,0.9,1250,6.0,40,1.0,1440,0.45,1.0,12.0,62.0,0.0,74.0,0.6492961224993825,1.0,1.0,7.0,0.0,160,1.0,0.0,0,1090,0.0,0,950.0,87.0,533.0,91.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,489.0,70.0,13.0,11.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,8.0,30.0,0.0,0.0,360.0,2100.0,70.0,4.0,4.0,2700.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,197.0
0.02,0.98,5500,0.86,1.0,0.425,19.0,24.0,23.0,3.0,1.0,20750,0,14.0,20170111.0,211960,155.0,0.35,34670,7.0,3750,0.05,1020,0.55,1.0,4.0,9.0,6.0,10.0,0.0,1.0,8.0,30.0,91944.0,1230,6.0,0.0,190,6840,0.0,0,495.0,82.0,535.0,75.0,16.0,6.0,7.0,27.0,2.0,5.0,11.0,490.0,75.0,41.0,38.0,2.0,13.0,3.0,10.0,0.0,0.0,18.0,54.0,20.0,0.0,0.0,355.0,1600.0,73.0,10.0,11.0,2300.0,1470.0,17400.0,79.0,3.0,3.0,20400.0,10900.0,4.0,116.0
0.04,0.96,0,1.0,1.0,0.114,13.0,68.0,22.0,1.0,1.0012121212121212,9710,0,9.0,20170617.0,11520,31.0,1.0,5710,5.0,840,0.65,570,0.65,1.0,0.0,68.0,0.0,68.0,0.0,3.0,6.0,6.0,0.0,0,3.0,0.0,0,0,0.0,1,338.0,95.0,654.0,76.0,11.0,5.0,5.0,16.0,5.0,5.0,14.0,633.0,83.0,4.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,157.0,1500.0,77.0,2.0,2.0,1600.0,1250.0,4200.0,87.0,1.0,1.0,4200.0,4200.0,2.0,6.0
0.02,0.98,200,0.92,0.48,0.205,18.0,35.0,34.0,3.0,1.0,3160,0,26.0,20130918.0,82390,104.0,0.7,9500,9.0,3230,0.4,1260,0.5,1.0,3.0,35.0,3.0,35.0,0.0,3.0,3.0,3.0,119.0,360,3.0,0.0,360,13230,0.0,1,1706.0,93.0,549.0,76.0,16.0,8.0,4.0,21.0,11.0,19.0,21.0,508.0,77.0,28.0,22.0,4.0,16.0,10.0,6.0,1.0,4.0,15.0,29.0,34.0,1.0,1.0,353.0,1200.0,74.0,6.0,6.0,1800.0,1033.0,4600.0,80.0,10.0,12.0,12000.0,3800.0,15.0,6.0
0.05,0.87,0,0.38,0.94,0.344,9.0,36.0,17.0,1.0,1.0012121212121212,5470,0,32.0,20150501.0,93210,219.0,0.6,12310,6.0,20310,0.65,660,0.65,4.0,19.0,36.0,19.0,36.0,0.0,0.0,1.0,1.0,0.0,1160,4.0,0.0,0,0,0.0,0,1116.0,83.0,621.0,77.0,10.0,4.0,3.0,14.0,2.0,7.0,12.0,594.0,74.0,15.0,15.0,0.0,6.0,1.0,5.0,0.0,1.0,7.0,28.0,1.0,1.0,0.0,355.0,2300.0,73.0,5.0,5.0,5000.0,1980.0,7200.0,78.0,1.0,1.0,7200.0,7200.0,15.0,89.0
0.01,0.99,0,0.27,1.0,0.591,18.0,10.0,8.0,3.0,1.0012121212121212,6590,0,15.0,20150925.0,345360,219.0,0.15,59120,8.0,4200,0.05,1240,0.5,1.0,6.0,10.0,6.0,10.0,3.0,9.0,9.0,9.0,47.0,6130,5.0,0.0,3160,27700,0.0,1,969.0,82.0,631.0,76.0,13.0,6.0,5.0,19.0,0.0,5.0,10.0,604.0,75.0,53.0,50.0,0.0,18.0,7.0,11.0,0.0,0.0,11.0,58.0,7.0,0.0,0.0,360.0,2400.0,74.0,11.0,13.0,3000.0,1972.0,11900.0,79.0,7.0,8.0,25200.0,9257.0,75.0,90.0
0.01,0.99,800,2.1,0.59,0.327,17.0,84.0,35.0,2.0,1.0,900,0,16.0,20151225.0,70270,113.0,0.35,21290,7.0,1530,0.05,830,0.6,1.0,7.0,12.0,7.0,12.0,0.6492961224993825,2.0,7.0,8.0,149522.0,1810,3.0,0.0,0,9750,0.0,0,878.0,82.0,532.0,75.0,12.0,9.0,3.0,18.0,1.0,5.0,14.0,471.0,72.0,39.0,34.0,2.0,13.0,1.0,12.0,0.0,1.0,19.0,37.0,23.0,0.0,0.0,256.0,1600.0,71.0,12.0,13.0,2500.0,1308.0,13200.0,78.0,1.0,1.0,13200.0,13200.0,27.0,84.0
0.01,0.95,0,0.77,0.75,0.513,23.0,8.0,8.0,2.0,1.0012121212121212,13830,0,18.0,20160317.0,299630,221.0,0.1,71150,6.0,14190,0.05,1130,0.5,3.0,5.0,7.0,5.0,7.0,2.0,1.0,4.0,4.0,334.0,4080,9.0,0.0,1880,39030,0.0,0,795.0,82.0,545.0,76.0,8.0,2.0,5.0,11.0,0.0,2.0,6.0,507.0,74.0,40.0,35.0,1.0,16.0,9.0,7.0,0.0,2.0,20.0,49.0,7.0,1.0,1.0,356.0,1500.0,72.0,7.0,8.0,2800.0,1542.0,8400.0,76.0,9.0,11.0,14400.0,8566.0,38.0,52.0
0.01,0.99,0,0.67,0.67,0.175,10.0,36.0,40.0,3.0,1.0012121212121212,16170,0,39.0,20130511.0,90700,104.0,0.5,11620,8.0,2380,1.0,1230,0.5144341801385675,3.0,0.0,36.0,0.0,36.0,0.0,1.671655328798186,4.586621315192744,5.2693877551020405,0.0,2060,4.0,0.0,0,9310,0.0,0,1836.0,91.0,585.0,81.0,7.0,3.0,2.0,8.0,3.0,4.0,5.0,614.0,75.0,18.0,17.0,2.0,6.0,2.0,4.0,2.0,4.0,7.0,27.0,1.0,2.0,0.0,355.0,1600.0,71.0,4.0,4.0,2200.0,1450.0,30800.0,79.0,2.0,2.0,36000.0,20700.0,17.0,9.0
0.0,0.34,800,1.01,0.96,0.672,31.0,16.0,9.0,1.0,1.0,95450,0,25.0,20160104.0,440240,320.0,0.1,84670,7.0,232300,0.05,2340,0.35,4.0,5.0,13.0,5.0,13.0,2.0,0.0,1.0,3.0,132690.0,10320,4.0,0.0,1170,60850,0.0,0,868.0,82.0,613.0,75.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,592.0,76.0,6.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,348.0,500.0,72.0,1.0,1.0,500.0,500.0,18000.0,78.0,1.0,1.0,18000.0,18000.0,142.0,199.0
0.04,0.96,1300,1.46,1.0,0.2,13.0,25.0,17.0,1.0,1.0,11140,0,9.0,20170610.0,34350,54.0,0.75,12330,6.0,2000,0.65,920,0.55,1.0,0.0,25.0,0.0,25.0,0.0,1.0,7.0,7.0,0.0,500,3.0,0.0,0,9810,0.0,1,345.0,84.0,541.0,65.0,19.0,7.0,7.0,47.0,3.0,18.0,22.0,484.0,73.0,18.0,8.0,2.0,10.0,2.0,8.0,0.0,1.0,9.0,12.0,21.0,0.0,0.0,338.0,1300.0,72.0,8.0,8.0,2300.0,1275.0,1000.0,80.0,2.0,2.0,1000.0,1000.0,10.0,44.0
